Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Best uses (product.metafields.shopify.best-uses),Boot style (product.metafields.shopify.boot-style),Bra closure type (product.metafields.shopify.bra-closure-type),Bra coverage (product.metafields.shopify.bra-coverage),Bra features (product.metafields.shopify.bra-features),Bra strap type (product.metafields.shopify.bra-strap-type),Bra style (product.metafields.shopify.bra-style),Bra support level (product.metafields.shopify.bra-support-level),Bracelet design (product.metafields.shopify.bracelet-design),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Cup size (product.metafields.shopify.cup-size),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Flat shoe style (product.metafields.shopify.flat-shoe-style),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Lens polarization (product.metafields.shopify.lens-polarization),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Ring design (product.metafields.shopify.ring-design),Sandal style (product.metafields.shopify.sandal-style),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Skirt style (product.metafields.shopify.skirt-style),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sneaker style (product.metafields.shopify.sneaker-style),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / France,Price / France,Compare At Price / France,Included / Italie,Price / Italie,Compare At Price / Italie,Included / Spain,Price / Spain,Compare At Price / Spain,Status
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Noir,,,42,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_83d5cf30-08c1-4caf-aa4e-aeeafb27e6e9.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Marron,,,36,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_730ee088-c906-4f62-8cea-0fbeb6cc1d2f.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Marron,,,37,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_730ee088-c906-4f62-8cea-0fbeb6cc1d2f.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Marron,,,38,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_730ee088-c906-4f62-8cea-0fbeb6cc1d2f.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Marron,,,39,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_730ee088-c906-4f62-8cea-0fbeb6cc1d2f.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Marron,,,40,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_730ee088-c906-4f62-8cea-0fbeb6cc1d2f.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Marron,,,41,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_730ee088-c906-4f62-8cea-0fbeb6cc1d2f.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Marron,,,42,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_730ee088-c906-4f62-8cea-0fbeb6cc1d2f.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Bleu,,,36,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_3d42a8fa-25f2-4b79-9b64-5ea0559a6f0c.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Bleu,,,37,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_3d42a8fa-25f2-4b79-9b64-5ea0559a6f0c.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Bleu,,,38,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_3d42a8fa-25f2-4b79-9b64-5ea0559a6f0c.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Bleu,,,39,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_3d42a8fa-25f2-4b79-9b64-5ea0559a6f0c.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Bleu,,,40,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_3d42a8fa-25f2-4b79-9b64-5ea0559a6f0c.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Bleu,,,41,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_3d42a8fa-25f2-4b79-9b64-5ea0559a6f0c.png?v=1776698106,kg,,,,,,,,,,,,
sabots-femme-confort-avec-boucle-chaussures-casual-style-suedine,,,,,,,,,Bleu,,,42,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_3d42a8fa-25f2-4b79-9b64-5ea0559a6f0c.png?v=1776698106,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,Sneaker Slippers Homme – Style Sportif Ouvert et Confortable,"<p class=""p1"">Optez pour un look original avec ces sneaker slippers pour homme, combinant <span class=""s1""><b>le style d’une sneaker avec le confort d’une mule ouverte</b></span>. Parfaites pour un usage quotidien, elles offrent une allure sportive tout en restant faciles à enfiler.</p>
<p class=""p1"">Le design moderne avec lacets décoratifs apporte une touche tendance, tandis que l’arrière ouvert assure une sensation de liberté et de légèreté. Idéales pour les journées décontractées, à la maison ou en extérieur, ces slippers sont un choix pratique sans compromis sur le style.</p>
<p class=""p2""><span>Une alternative parfaite pour ceux qui recherchent </span><span class=""s1""><b>confort, rapidité et look sportif en un seul produit</b></span><span>.</span><br></p>
<p class=""p2""><br></p>
<h2><b>DÉTAILS</b></h2>
<p class=""p1"">• Sneaker Slippers (Mules Style Sneaker)</p>
<p class=""p1"">• Design Sportif Moderne</p>
<p class=""p1"">• Arrière Ouvert Facile À Enfiler</p>
<p class=""p1"">• Lacets Décoratifs</p>
<p class=""p1"">• Semelle Confortable et Légère</p>
<p class=""p1"">• Idéal Pour Quotidien, Maison et Sorties Décontractées</p>",Ceofo,Apparel & Accessories > Shoes > Slippers,"","",false,Couleur,Blanc,,Taille,38,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,1,"",false,,,,,,,,,,,,,,,,,adults,,,,,,,,,,,,,,a-lacets,,white; black,,,,,,,,,synthetique,plate,,,,,,occasionnel,,,,,,leger; rembourre,,,,,,,,,masculin,rond,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,true,,,true,,,true,,,draft
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Blanc,,,39,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Blanc,,,40,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Blanc,,,41,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_d0ef7cd6-09de-4c98-afe4-1c56bba5c64c.png?v=1776698002,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Blanc,,,42,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Blanc,,,43,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Blanc,,,44,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Blanc,,,45,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a.png?v=1776698002,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,38,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,39,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,40,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,41,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,42,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,43,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,44,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Noir,,,45,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4d059bc0-ad8b-4f03-9669-01ea4903e75e.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,38,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,39,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,40,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,41,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,42,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,43,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,44,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
sneaker-slippers-homme-style-sportif-ouvert-et-confortable,,,,,,,,,Vert,,,45,,,,,,0.0,shopify,21,deny,manual,37.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_9d51d5ff-310b-4a0d-99f9-892a70772e6a-2.png?v=1776698003,kg,,,,,,,,,,,,
robe-longue-femme-decontractee-robe-fluide-avec-poches-style-minimaliste,Robe Longue Femme Décontractée – Robe Fluide Avec Poches Style Minimaliste,"<p class=""p1"">Cette robe longue pour femme associe <span class=""s1""><b>confort, simplicité et élégance naturelle</b></span>. Sa coupe fluide offre une silhouette légère et agréable à porter, parfaite pour les journées décontractées, les vacances ou les sorties estivales.</p>
<p class=""p1"">Le haut épuré à manches courtes crée une allure moderne et minimaliste, tandis que la jupe ample apporte un joli mouvement et un tombé fluide. Les poches latérales ajoutent une touche pratique très appréciée au quotidien.</p>
<p class=""p1"">Facile à associer avec des sandales, un sac d’été ou quelques bijoux fins, cette robe est idéale pour celles qui recherchent <span class=""s1""><b>une pièce féminine, confortable et facile à porter</b></span>.</p>
<p class=""p2""><br></p>
<h2><b>DÉTAILS</b></h2>
<p class=""p1"">• Robe Longue Décontractée Pour Femme</p>
<p class=""p1"">• Coupe Fluide Et Confortable</p>
<p class=""p1"">• Manches Courtes Simples Et Élégantes</p>
<p class=""p1"">• Poches Latérales Pratiques</p>
<p class=""p1"">• Style Minimaliste Et Féminin</p>
<p class=""p1"">• Idéale Pour Quotidien, Vacances Et Été</p>",Ceofo,Apparel & Accessories > Clothing > Dresses,"","",false,Couleur,Blanc,,Taille,S,,,,,,0.0,shopify,21,deny,manual,29.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_2f54610a-8884-4869-a5a4-b81088d7b6e8.png?v=1776697698,1,"",false,,,,,,,,,,,,,,,,,adults,,,,,,,,,,,,,,,,white; marine; vert; black; bleu; beige; rouge; rose; orange,,tous-les-jours; occasionnel,,,,,,,,,,,,,rond,,,,,,,,,,,longue,,courte,,,female,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_2f54610a-8884-4869-a5a4-b81088d7b6e8.png?v=1776697698,kg,,,true,,,true,,,true,,,draft
robe-longue-femme-decontractee-robe-fluide-avec-poches-style-minimaliste,,,,,,,,,Blanc,,,M,,,,,,0.0,shopify,21,deny,manual,29.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/2_9430059d-fc34-4f77-b69d-98f3d1b1019b.png?v=1776697697,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_2f54610a-8884-4869-a5a4-b81088d7b6e8.png?v=1776697698,kg,,,,,,,,,,,,
robe-longue-femme-decontractee-robe-fluide-avec-poches-style-minimaliste,,,,,,,,,Blanc,,,L,,,,,,0.0,shopify,21,deny,manual,29.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_b677e4c1-8ba2-4f7c-b105-6ae5ac8c1935.png?v=1776697698,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_2f54610a-8884-4869-a5a4-b81088d7b6e8.png?v=1776697698,kg,,,,,,,,,,,,
